product_id_A,category_A,product_id_B,category_B,avg_price_A,avg_price_B,avg_total_freight,product_similarity,bundle_effectiveness,price_ratio,total_bundle_cost,freight_to_price_ratio
4610f9bc86835033aab4160bcb1c3d27,furniture_decor,98cd3776d33bddd0ebf8ad8b4732d1b4,furniture_decor,29.9,22.37,20.32,1,0,1.3365517857941083,52.269999999999996,0.3887432802127375
461ad76d92ef0858a087d05f96b7d6e5,stationery,8c35dc99b37ba51780800ba049ed3616,stationery,34.0,1693.0,1.12,1,0,0.020082681581404856,1727.0,0.0006485230755512013
4630761de87581e8b659dc77bb7eb4ee,luggage_accessories,ca753b1e379d59868172ac9d8d62d14f,luggage_accessories,72.9,72.9,35.83,1,0,0.9999862827670402,145.8,0.24574591395120743
464a2bd11ce5cf1fcfb4f609dedcf914,furniture_living_room,caf9add3dcd98d688be0064d9faf65b1,furniture_living_room,63.9,54.9,25.77,1,0,1.1639132256243057,118.8,0.21691736601543757
4650fae75d852ddfada4751f6f02481a,perfumery,521527593ca1726b992318e034dd5690,perfumery,7.0,19.99,3.33,1,0,0.35015757090690813,26.99,0.12337445815271758
4650fae75d852ddfada4751f6f02481a,perfumery,75bc68276acddf2f0940f421a54338ee,perfumery,7.0,19.99,3.33,1,0,0.35015757090690813,26.99,0.12337445815271758
4650fae75d852ddfada4751f6f02481a,perfumery,a25583531530c0913ea4dee2c5c73685,perfumery,7.0,7.0,3.33,1,0,0.999857163262391,14.0,0.23784015427469468
4660b448a9e1499945013a9fb3f11ec4,bed_bath_table,cc63d91555437d9d8d9ae7bf007a1f2c,bed_bath_table,45.0,45.0,13.25,1,0,0.9999777782715941,90.0,0.14722058643792846
46b609a28b05ef9d5179026a055c5121,furniture_decor,9f684ef1e31358afd3d4ce991c576e2e,furniture_decor,59.9,46.99,8.8,1,0,1.2747121789278797,106.89,0.08232685633028038
46b609a28b05ef9d5179026a055c5121,furniture_decor,bf6c420d93ff5c0a5d8fd3b6c975dbd5,furniture_decor,59.9,46.99,8.8,1,0,1.2747121789278797,106.89,0.08232685633028038
46d9734c42793de762a7ca5db95ecdd1,bed_bath_table,94972ba3b1856e8453d8a0b4d522aa36,bed_bath_table,15.0,14.0,32.36,1,1,1.0713520462824084,29.0,1.115823592289921
46e477d89da734ac9f6b12073503711a,bed_bath_table,5bd7e57735a44e529bf066fee83a9c60,bed_bath_table,90.99,59.9,11.71,1,0,1.5190063604948165,150.89,0.07760568887475065
46e477d89da734ac9f6b12073503711a,bed_bath_table,8b51c6ccc9c0548c951214e1cd1547ff,bed_bath_table,90.99,59.9,11.71,1,0,1.5190063604948165,150.89,0.07760568887475065
46e477d89da734ac9f6b12073503711a,bed_bath_table,e9e1e0a297e5a8f045e8c0395c4c745b,bed_bath_table,90.99,53.9,11.71,1,0,1.688094840540992,144.89,0.08081937456432768
46ed0917b696c5c8c934e368da2fec36,bed_bath_table,e25a1bed3de19f42a0719cff1c771436,bed_bath_table,57.99,57.99,23.56,1,0,0.9999827559448881,115.98,0.20313672066976485
4715eb4e21b1833327567e8c62ce5790,food,f0c1c1d5ec61ce4c4846abd4283631df,food,59.9,59.9,13.99,1,0,0.9999833057878834,119.8,0.11677698850593901
4720b3e7d949046722aaa29eb7c29d9f,housewares,8fbcb15797c830eb81cb3368ffe4a851,housewares,49.99,32.9,19.74,1,0,1.5194067049633753,82.89,0.23814406871674848
4737840499dd8ffb4c3e54caf8a3ab9a,furniture_decor,497afaeae8d825d8938d01e92007f654,furniture_decor,179.9,179.9,22.81,1,0,0.9999944413872074,359.8,0.0633961550968452
474bb6b54fc608ca71059a6c4f7ecda3,electronics,566a4f2c4385f36d15c00dfcaae132d1,electronics,21.9,21.9,11.85,1,0,0.9999543399844756,43.8,0.27054176845277506
474bb6b54fc608ca71059a6c4f7ecda3,electronics,dd0dcee76f9c12fff4bc0eb641d57c7f,electronics,21.9,23.7,10.46,1,1,0.9240116450782666,45.599999999999994,0.22938093462862663
477aa9a85d7002688bae2cbbd93198f8,bed_bath_table,b0c89945c034268074f5f80b362bda34,bed_bath_table,29.99,29.99,4.74,1,0,0.9999666566636657,59.98,0.07902502459112053
477aa9a85d7002688bae2cbbd93198f8,bed_bath_table,d16c0ea701551e609316c77d5c533591,bed_bath_table,29.99,28.9,16.05,1,0,1.0376803570810698,58.89,0.27253739960265577
477aa9a85d7002688bae2cbbd93198f8,bed_bath_table,fc6b299cf83fa76632dd1b0a2c611f33,bed_bath_table,29.99,23.99,4.74,1,0,1.2500521028719103,53.98,0.08780867342213002
47859fca9dd7485cbd93c3e8993bb74f,bed_bath_table,542d6af4881a5a647cde02c201f43916,bed_bath_table,41.99,38.99,2.52,1,0,1.0769151855556411,80.98,0.03111841049134982
479d5974c7824b584a62c88885c957b4,furniture_decor,ffb2e8c1ddc7c3e590d2bc4c91de53e1,furniture_decor,48.99,48.99,19.32,1,0,0.999979588087608,97.98,0.19718108612894336
47a3fbd41bb53db64dacc4562ba3aa52,bed_bath_table,e2e426d1332240070b0a836a854d057b,bed_bath_table,34.9,34.9,17.6,1,0,0.9999713475258589,69.8,0.25214538473660836
47a83ac845f953b889154d9963dbc1f8,furniture_decor,501c6da13fd2e5d497c42b29eeddc95d,furniture_decor,7.8,7.8,3.08,1,0,0.9998718113062427,15.6,0.19742324209986542
47a83ac845f953b889154d9963dbc1f8,furniture_decor,ceef29d2526ec891ccbd57a80997b5c8,furniture_decor,7.8,79.9,3.08,1,0,0.09762080574711203,87.7,0.03511932589138094
47afe56948e4dea1c15bf6c808da1a22,furniture_decor,ee459f46c41c7314be5b18a4cad901de,furniture_decor,69.9,74.8,20.33,1,0,0.9344794855683748,144.7,0.14049661025148408
47b0f8596ee6dafbb4438cac16fa6275,bed_bath_table,524d0ebe9a59d96dfaa2983b54a50c15,bed_bath_table,99.0,37.0,8.07,1,1,2.6756033620712953,136.0,0.059337798986772154
47de5f36ace720b578ca1b30d0b45b8d,computers_accessories,7605fbdad270936646b0ce6c3427b295,computers_accessories,248.91,234.91,18.37,1,0,1.0595927819472055,483.82,0.03796858755614164
47ea90e9a2976bc290c3cdf3b5e0573d,bed_bath_table,d1b1a0e78589ee89279d0be1e4a8b905,bed_bath_table,69.0,69.0,18.36,1,0,0.9999855074564136,138.0,0.1330425141846798
47fafa6908e75ae62b8a36a9eb3b9234,pet_shop,61fd556e5319f0e1dfed3ecb8d3bb778,pet_shop,91.71,48.0,5.52,1,1,1.910585196141747,139.70999999999998,0.03951013162886244
47fafa6908e75ae62b8a36a9eb3b9234,pet_shop,7ee8a1b1807716291e12649b1d617896,pet_shop,91.71,52.48,5.52,1,0,1.7474895676530555,144.19,0.03828255577671283
481aad97c80d6786a7c6096991003274,watches_gifts,a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,35.0,105.0,8.06,1,0,0.33333015876039274,140.0,0.057571017349876075
4821fcfd5ac4f89ee295f3ac1f20c7a3,housewares,88703479ede641552b11881f0d2a6f6b,housewares,99.9,99.9,17.83,1,0,0.9999899900901892,199.8,0.08923879259863562
48282b524c93e69ec5653481e2b8a237,fashion_bags_accessories,4dfffeaa9522a9ba71cdc9e7d43212d0,fashion_bags_accessories,69.9,59.9,19.34,1,1,1.166925426954475,129.8,0.14899731126878835
48282b524c93e69ec5653481e2b8a237,fashion_bags_accessories,756feaccd3c677658c9e70bf09ef43b9,fashion_bags_accessories,69.9,39.9,19.34,1,1,1.7518357935891333,109.80000000000001,0.1761368293549239
48282b524c93e69ec5653481e2b8a237,fashion_bags_accessories,775cbb352638cb5e59cea1637da006cc,fashion_bags_accessories,69.9,69.9,19.34,1,1,0.9999856940530177,139.8,0.13833949685624564
48282b524c93e69ec5653481e2b8a237,fashion_bags_accessories,bb17b2343c9b332cce4ffbb8f51a67ca,fashion_bags_accessories,69.9,69.9,19.34,1,1,0.9999856940530177,139.8,0.13833949685624564
48972c4d034d78bb520475d037515238,bed_bath_table,b7605b5b483063d12bd90a772bff9d21,bed_bath_table,79.05,48.0,12.37,1,0,1.6468406908189412,127.05,0.09736247648582065
489f5d51b1c23a85ccfa4062d0cb021b,furniture_decor,553c5116d8f8866d39a1281071b3776f,furniture_decor,18.0,17.0,7.69,1,0,1.058761249338274,35.0,0.2197080083426188
489f5d51b1c23a85ccfa4062d0cb021b,furniture_decor,d22a5221a26ff421ad353360421f799a,furniture_decor,18.0,15.0,7.69,1,0,1.199920005332978,33.0,0.2330232417199479
48a12f318432c4b6a1fdfd5d79372e66,bed_bath_table,66e08854f9319c6aa4874ca435598331,bed_bath_table,79.9,79.9,15.91,1,0,0.9999874845120836,159.8,0.09956132940344553
48a12f318432c4b6a1fdfd5d79372e66,bed_bath_table,d48e56be99464cbf285a9da17f618165,furniture_decor,79.9,79.9,15.91,0,0,0.9999874845120836,159.8,0.09956132940344553
48a12f318432c4b6a1fdfd5d79372e66,bed_bath_table,fd440fd792fd8a4b681f1eb258c25445,furniture_decor,79.9,79.9,15.91,0,0,0.9999874845120836,159.8,0.09956132940344553
48cd33248ca35fac04a3b751ac966810,bed_bath_table,4c303e0fd131aa3fe487c108b5aa8c06,party_supplies,99.99,79.9,13.29,0,0,1.2514236367504785,179.89,0.0738780706094246
48e501c433fdd2f8b2622bb9c658ffe3,garden_tools,b04aad9dbf15eae09db4376ff7590cff,garden_tools,535.04,32.0,139.18,1,0,16.719477516327615,567.04,0.24544962357219324
48ee9be392f28ae3a64518a070f4d06a,bed_bath_table,d75ee8bd2f182827d5a26a09ed584c9a,bed_bath_table,69.9,93.0,10.33,1,0,0.7516048214535328,162.9,0.06341274761971995
4901f0f8eba79934ba3cdfa1fbc02893,construction_tools_safety,653b6b1217fba117599afcc015ffd50a,construction_tools_safety,461.9,164.9,8.0,1,1,2.8010745841444256,626.8,0.012763221500922942
4910917f05092f331bf3a477f791cc01,watches_gifts,8d441ed10f519b5a689d263b009ebf85,watches_gifts,19.9,19.9,15.1,1,0,0.9999497512687804,39.8,0.3793874525765685
4910917f05092f331bf3a477f791cc01,watches_gifts,e8c6039a25765995ac7c1ec2cbef5765,watches_gifts,24.9,24.9,14.504999999999999,1,1,0.9999598409702422,49.8,0.2912592116624164
491efdd8025d870ef06034b0bc39c3b7,construction_tools_construction,c92af8ae65f217933c222f02ab10e73b,construction_tools_construction,139.0,139.0,20.76,1,0,0.9999928058071524,278.0,0.07467599037413536
4952dd34839fd7134ceada5de831810d,sports_leisure,6fc29f9edcdf5b8a70c15131501620e7,housewares,24.9,23.9,35.25,0,0,1.0417974143341282,48.8,0.7223212639085266
49650e49c3af7ccc896f634d039cd921,furniture_decor,5d1d8ec5b31c5c359f10c4b23b819170,furniture_decor,45.0,20.9,3.28,1,0,2.1530070331563085,65.9,0.0497716271376762
49650e49c3af7ccc896f634d039cd921,furniture_decor,8ccaa3f8b171b199e37294ece30815a3,furniture_decor,45.0,18.9,3.28,1,0,2.3808264113009896,63.9,0.0513294001658816
49650e49c3af7ccc896f634d039cd921,furniture_decor,9474f3c0da0c4fd0bdf88cf6ac1b5d04,furniture_decor,45.0,39.0,3.28,1,0,1.153816568805928,84.0,0.03904715420054523
49650e49c3af7ccc896f634d039cd921,furniture_decor,daef10c972d7295283e377d5fd9985f1,furniture_decor,45.0,18.9,3.28,1,0,2.3808264113009896,63.9,0.0513294001658816
496f6bd86011e5a9ddea8dc96e802340,furniture_decor,75d67b030a777f5f1081b8830606abb5,furniture_decor,72.9,89.9,13.85,1,0,0.8108919811792972,162.8,0.08507318751113321
496f6bd86011e5a9ddea8dc96e802340,furniture_decor,d4a8ab90e626911fa92af68c07228390,furniture_decor,72.9,45.9,12.75,1,0,1.5882006927953642,118.80000000000001,0.10732232893662509
496f6bd86011e5a9ddea8dc96e802340,furniture_decor,f08c59bc335a381d2b015c4efdc6dae3,furniture_decor,72.9,50.9,13.18,1,0,1.4321919019272709,123.80000000000001,0.10646117559631989
496fb4187952616c8f21a127c1dd1c4e,fashion_bags_accessories,8bd9ea581812a401d20fdccc7b8abb1a,fashion_bags_accessories,41.65,41.3,15.19,1,0,1.0084501585918018,82.94999999999999,0.18312015527238973
499bf152a2df4c2caa45d1c34342ddec,watches_gifts,6869b7e59ba6dd738b6ad254e6794b1d,watches_gifts,79.0,85.0,7.83,1,0,0.9294008305784637,164.0,0.04774361131944317
49adae85b53072da0eb9a88c3f0d2c7b,stationery,e4ad97ce352e46bebac92018f6ed976d,stationery,125.0,89.0,17.99,1,0,1.4044786013640296,214.0,0.08406502773351525
49d05515656ae5bacab920395f834244,computers_accessories,54c9eeb3eec23150e817e2048c9c4c31,computers_accessories,217.9,217.91,17.24,1,0,0.9999495206758723,435.81,0.039558432439750255
49d05515656ae5bacab920395f834244,computers_accessories,b811b7a802d2bc88a918a9b785a6c18a,computers_accessories,217.9,217.9,17.24,1,0,0.9999954107599323,435.8,0.03955934015754897
49d2e2460386273b195e7e59b43587c3,toys,c982dbea53b864f4d27c1d36f14b6053,toys,26.9,42.11,36.98,1,0,0.6387879651397497,69.00999999999999,0.5358566025706046
49d703d64ccd635b04ed7ed75d0f427b,furniture_decor,4d4321549f8f978a19a4d17588b1e770,home_confort,33.0,269.0,3.06,0,0,0.12267612388058038,302.0,0.010132416780076888
49eeae59754cbcf1abeeffb8f51184ee,bed_bath_table,6421588f55f75de28cb3357e07723d14,bed_bath_table,69.2,69.0,17.24,1,0,1.0028840161736785,138.2,0.12474584120230678
49eeb31f95c522d5db1c2d6044c23c46,baby,57552a168008a60472e3e6bb351422e7,baby,16.9,29.99,15.89,1,0,0.5635023840485479,46.89,0.33887099869911075
49f57e8347e394d0ddfcc1c8acaf9b2d,housewares,7eb2e1637a623d3491843dff3bad4836,housewares,83.2,83.2,25.0,1,0,0.9999879809136909,166.4,0.1502394817338838
49f906609418f32ad932aa7a24396268,bed_bath_table,90b86c830114ddc888f6380a223ee285,bed_bath_table,17.5,21.9,12.79,1,0,0.7990502716770924,39.4,0.3246110504809523
4a0103d2363d388d3b209cea1773c254,bed_bath_table,90ba60817ac3ba85da42f002b2eb1360,bed_bath_table,16.9,16.9,7.78,1,0,0.9999408319034376,33.8,0.2301707050087276
4a1ccd2d546bbea7809a0cf98863eb50,luggage_accessories,b046862b2553fe4962392cdc93a2ae93,luggage_accessories,189.9,189.9,24.26,1,0,0.9999947340982933,379.8,0.06387555588321253
4a534b5650f13219a0de4ce5af039d2c,computers_accessories,bc055ae94989497c0d66bfa4263ccf61,computers_accessories,84.95,71.9,0.31,1,0,1.1814856538852032,156.85000000000002,0.0019763979827989615
4a5c3967bfd3629fe07ef4d0cc8c3818,construction_tools_construction,4c8fae70c244a7ff63b9c1f73fb0a987,construction_tools_construction,109.9,109.9,7.03,1,0,0.9999909009017206,219.8,0.03198347596234776
4a9947ec1fcec2b3321193ed5590e8cb,watches_gifts,6f0f907c9cf458139bac7f01777b9bbf,watches_gifts,59.0,65.0,11.93,1,0,0.9076783434101013,124.0,0.0962089015411166
4aa9d80ccc87b67668f804143617c43e,stationery,c5dfa757c5ae7662e178e990e39362e0,fashion_bags_accessories,34.9,39.9,18.23,0,0,0.8746647953685371,74.8,0.24371331934065052
4ae634441e444ca4bc85903cafe98d73,telephony,ab9cf155f8280c3739b09fe341a185e8,telephony,18.95,18.95,25.0,1,0,0.9999472323360244,37.9,0.6596132028178676
4ae634441e444ca4bc85903cafe98d73,telephony,ccbfd10b578c52f55cb6f510a89f1030,cool_stuff,13.98,49.5,14.61,0,0,0.28241853699925257,63.480000000000004,0.23014760321986105
4b2422ebbc6723e80f355b11b4d8fba0,housewares,5d686bbd116b2de2ea1a4e1056501240,housewares,36.9,32.9,12.44,1,0,1.1215464575544818,69.8,0.17822094239337544
4b54b3c4276e14492c3b466f49583f72,construction_tools_construction,81e5968d5cc613a7fb67502880db9946,toys,148.0,156.9,22.64,0,0,0.9432699600384955,304.9,0.07425361018822504
4b5df063d69ffafb87c279672ecb4191,baby,afbe1e973aefbf72a330e3bc72d4b476,bed_bath_table,49.9,68.9,32.85,0,0,0.7242275148401328,118.80000000000001,0.2765128239661282
4b7460bb7ecdf2e9177bdf7bec466a4a,fashion_bags_accessories,c7182d82bf8681373385017d2b516bd6,fashion_bags_accessories,99.95,99.95,42.73,1,0,0.9999899950975978,199.9,0.21375580912551712
4b96786612ebe7463132fce2c4dca136,housewares,df5a9191c2465bb6f8538b6b3371e019,bed_bath_table,129.0,69.9,23.82,0,0,1.845467160698702,198.9,0.11975807059793565
4baf15e171b06455c5cd23453db0cab3,baby,6f030babbca059aa3951ea26d5bbbe0d,housewares,53.49,49.99,14.18,0,0,1.0699925986677603,103.48,0.13702998618103804
4baf15e171b06455c5cd23453db0cab3,baby,bf53d80c6cb1cbf63ba17e2175d521a5,baby,53.49,119.9,14.18,1,0,0.446118047389096,173.39000000000001,0.08178048456955665
4bbaec4be577b56985a8fef3237b7551,auto,56a332a91c4fb30091bc24e82ecbea29,auto,84.0,37.9,8.3,1,0,2.2163003614680354,121.9,0.06808803865431785
4bc15899b2cd7ade6db2fb0a5188cd24,bed_bath_table,c0400a62c5019cdc69bfc76d39b1cfb4,bed_bath_table,59.9,28.9,9.28,1,1,2.0725926438531537,88.8,0.10450332766522899
4bc35700c98f8213fe67fa61ebf4c811,fashion_bags_accessories,f9fde29df32a1dba73a3b1075c9a6f3c,fashion_bags_accessories,79.9,30.0,18.34,1,0,2.6632445585147164,109.9,0.16687746244347185
4be566f7ce6887d7ba428bccab9db80d,health_beauty,bb46f6475fe5c9e1d9a869d904b8b4e1,health_beauty,333.5,309.9,17.0,1,0,1.076150125362616,643.4,0.02642209135515798
4c283386efa95fcc42ce7a7000afb0df,perfumery,a2139d605ce44922729e050916c4a667,perfumery,129.99,27.9,7.23,1,0,4.658972796673955,157.89000000000001,0.04579108372231476
4c3ae5db49258df0784827bdacf3b396,baby,fb7a100ec8c7b34f60cec22b1a9a10e0,toys,24.99,49.99,13.58,0,1,0.4998899801964353,74.98,0.18111254851228975
4c41f7f8ca78f88fa539d43d08c504d3,health_beauty,4dddd45aa241530edb5412e8846361fa,health_beauty,71.5,39.9,17.21,1,0,1.7919350392220748,111.4,0.1544869435642409
4c41f7f8ca78f88fa539d43d08c504d3,health_beauty,ea2d6aa9595ad8927759e363f8210825,health_beauty,71.5,30.4,17.21,1,0,2.3518963192000264,101.9,0.16888941227269605
4c4ac406dc3f4a2e7805e4b578d0fa0a,bed_bath_table,5fe7fd1b8ea02958b45106dcd79874e8,bed_bath_table,27.5,59.9,17.49,1,0,0.45909083320812677,87.4,0.200112126863537
4c4ac406dc3f4a2e7805e4b578d0fa0a,bed_bath_table,cf8316c961640d38321241895b7811c2,bed_bath_table,36.0,129.9,10.65,1,0,0.27713412521843556,165.9,0.06419491142307762
4c4ac406dc3f4a2e7805e4b578d0fa0a,bed_bath_table,f35013cb05a9538a4428fa6161b2c96b,bed_bath_table,27.5,59.9,17.49,1,0,0.45909083320812677,87.4,0.200112126863537
4c6da5fa882447ab7e8d0fb767f8aa99,furniture_decor,c261f239575a146a38e4d4c72b58f403,furniture_decor,93.5,93.5,59.28,1,0,0.9999893049272199,187.0,0.3170036523868856
4c6da5fa882447ab7e8d0fb767f8aa99,furniture_decor,d487634085fb3d1a632265c1e3de08c1,garden_tools,93.5,22.9,59.28,0,0,4.082791144491507,116.4,0.5092739753094905
4cc8bfa581f41841ce5e24aba773a44a,bed_bath_table,c32b1155b886162db8e1ec114699a799,bed_bath_table,56.99,56.99,16.16,1,0,0.9999824533698304,113.98,0.14177801563418463
4cc8bfa581f41841ce5e24aba773a44a,bed_bath_table,c354569eefd558bf201d0aedf35608ed,bed_bath_table,56.99,49.9,5.66,1,0,1.1420612813370474,106.89,0.052951137139703064
4ce8f190d8026353d3d91d907ad68f23,furniture_decor,f8077831f3c3f393fb67b93c5acd8daf,home_construction,90.0,75.9,19.0,0,0,1.1857551283909302,165.9,0.11452613305525584
4cee3d875eb2f9d331aae01b8c4781e8,bed_bath_table,509869967faff93ff8a7a229abed8641,bed_bath_table,69.99,79.99,13.42,1,0,0.8749734345113824,149.98,0.08947800054673592
4d07b8f45de0eab0f3a44af37386764c,health_beauty,c909912a223f3d98dd5c1eac6e93fecd,health_beauty,48.99,97.99,18.61,1,0,0.4999438723964446,146.98,0.12661500466046632
4d0ec1e9b95fb62f9a1fbe21808bf3b1,bed_bath_table,7a0f37fda63d1cd7dac2451494eb6e69,bed_bath_table,99.9,99.9,16.95,1,0,0.9999899900901892,199.8,0.08483441023818698
4d0ec1e9b95fb62f9a1fbe21808bf3b1,bed_bath_table,9ad75bd7267e5c724cb42c71ac56ca72,bed_bath_table,103.5,103.5,16.412,1,1,0.9999903382576013,207.0,0.07928464113699933
4d0ec1e9b95fb62f9a1fbe21808bf3b1,bed_bath_table,cad2db5e318d7283a234c517b2f28a42,bed_bath_table,99.9,99.9,13.04,1,0,0.9999899900901892,199.8,0.06526493861392084
4d272fe20c57c64dc74b3db191fc31ef,bed_bath_table,642a40d4d73b4b2604968937de13634a,bed_bath_table,24.9,12.9,14.22,1,0,1.9300829393070305,37.8,0.3761805243247534
4d2b9b97c4d3a297e9f32f0b9e44c181,furniture_decor,67bf0dde94ca85e84e682a80c604807a,furniture_decor,34.99,34.99,20.2,1,0,0.9999714212226002,69.98,0.28864977636787126
4d2b9b97c4d3a297e9f32f0b9e44c181,furniture_decor,ce497a3d92ec305f5d9ef0c4b6980a95,furniture_decor,34.99,34.99,20.2,1,0,0.9999714212226002,69.98,0.28864977636787126
4d3060c26750a6fcd7af9355fdbff8dd,bed_bath_table,8a33c55582d40e0d441c76c2990c467f,bed_bath_table,77.68,83.36,12.9,1,0,0.9318506255923034,161.04000000000002,0.08010382449189957
4d5bb93bfa70f67cda10b1428f2a252c,books_technical,e65ab426efaf65e083b917d2e9eac80d,books_technical,130.8,147.99,15.73,1,0,0.8838375306606483,278.79,0.05642219440369309
4d687600c495f2049542171633cf1f77,bed_bath_table,946b20e2799c73ad1f8f95440f723ce4,bed_bath_table,210.0,210.0,61.85,1,0,0.9999952381179137,420.0,0.14726155413915681
4d69476a7bd01b8eec1c87e60778364c,sports_leisure,a42d9c825894f96fc6ed02610891454d,sports_leisure,15.9,69.9,5.37,1,0,0.22746455701635168,85.80000000000001,0.06258668313889114
4dba4de4cd67ba2191c34468ac2ca841,pet_shop,6b6b162b177d0f36987993aecbe1c65f,pet_shop,38.9,109.99,16.56,1,0,0.35366529988817264,148.89,0.11122230356435245
4dba4de4cd67ba2191c34468ac2ca841,pet_shop,784c94d1803e49492d2758907914b26c,pet_shop,38.9,109.9,16.56,1,0,0.353954923067124,148.8,0.1112895746668369
4dcb49b9ca7e48d2f108d40caa77caa2,pet_shop,9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,99.9,99.9,18.57,1,0,0.9999899900901892,199.8,0.09294247776537655
4dddd45aa241530edb5412e8846361fa,health_beauty,ea2d6aa9595ad8927759e363f8210825,health_beauty,39.9,30.4,17.21,1,0,1.3124568270780566,70.3,0.2448044835777585
4dfffeaa9522a9ba71cdc9e7d43212d0,fashion_bags_accessories,756feaccd3c677658c9e70bf09ef43b9,fashion_bags_accessories,59.9,39.9,9.67,1,0,1.5012155083832486,99.8,0.09689281670524343
4dfffeaa9522a9ba71cdc9e7d43212d0,fashion_bags_accessories,775cbb352638cb5e59cea1637da006cc,fashion_bags_accessories,59.9,69.9,9.67,1,0,0.8569262242314128,129.8,0.07449865563439417
4dfffeaa9522a9ba71cdc9e7d43212d0,fashion_bags_accessories,bb17b2343c9b332cce4ffbb8f51a67ca,fashion_bags_accessories,59.9,69.9,9.67,1,0,0.8569262242314128,129.8,0.07449865563439417
4e064cdbe4079c84a33181a96cf5609b,watches_gifts,e8c6039a25765995ac7c1ec2cbef5765,watches_gifts,49.0,29.9,8.21,1,0,1.638741179224775,78.9,0.10405444797911306
4e12e2e91e984c0410e9bfe6ce28ba30,auto,dc68f155e986fb3c7550ae1c6800149a,auto,80.0,91.77,32.31,1,0,0.8717350797092763,171.76999999999998,0.18809927170476975
4e3550b4ebca5e32ccc3d32b3470e31f,bed_bath_table,c45d02cc82cd779835094de9b29272cb,bed_bath_table,119.0,99.90000000000002,4.4,1,1,1.1911792674747999,218.90000000000003,0.020100410687936554
4e41b17f39aabdb1eca7b0af6722ba62,computers_accessories,88ffcf27478318ba55b1f9d22d65ce97,construction_tools_safety,55.99,40.8,20.29,0,0,1.3722702874929538,96.78999999999999,0.20962692812348255
4e45c321347cc3336c76fd6350da3445,consoles_games,85337022853da10b8f5fd7d1ef180421,consoles_games,39.9,39.9,14.52,1,0,0.9999749379714795,79.8,0.18195260711018657
4e58e4bd671d463cef30fa0bab322f9a,computers_accessories,5c5585c687a0293f10bb748c13cacc71,computers_accessories,81.5,61.9,13.84,1,1,1.316618471430187,143.4,0.09651257662080459
4eb6c37059502e3b0b8fdfc77c69289f,bed_bath_table,ead3077a141a9c800d6a4bb9d0d415b6,bed_bath_table,24.99,24.99,18.23,1,0,0.9999599855948141,49.98,0.364738600668254
4eb99b5f0d7e411f246a5c9c0ae27a5e,furniture_decor,940d38f0ef286bd93612fcdc91dd38ed,housewares,45.2,84.0,34.82,0,0,0.5380888322758063,129.2,0.2695025580297366
4ed8030b452688a37d26044e966eff12,bed_bath_table,d40ab3a40d37ebabeaf061efefb4a40d,bed_bath_table,68.5,68.5,3.25,1,0,0.9999854016729682,137.0,0.023722454580623498
4ed8030b452688a37d26044e966eff12,bed_bath_table,e5897f494af72d083f3899808f341659,bed_bath_table,68.5,68.5,3.25,1,1,0.9999854016729682,137.0,0.023722454580623498
4ed8030b452688a37d26044e966eff12,bed_bath_table,fa814ebf85f1640b2acea3c4378d40f9,bed_bath_table,68.5,68.5,3.25,1,0,0.9999854016729682,137.0,0.023722454580623498
4ee0872b98a6a08ce8c8b65e2502842d,fashion_bags_accessories,ca4a58d8a97a4e1c5822292d4cfcb4b6,fashion_bags_accessories,69.99,49.99,22.07,1,0,1.400052009361685,119.97999999999999,0.18394579141697437
4ee8542bbedeb1c6d01e48c66986af49,bed_bath_table,946344697156947d846d27fe0d503033,bed_bath_table,29.99,29.99,18.23,1,0,0.9999666566636657,59.98,0.30392957769960494
4ee8542bbedeb1c6d01e48c66986af49,bed_bath_table,ad0a798e7941f3a5a2fb8139cb62ad78,bed_bath_table,29.99,29.99,18.23,1,0,0.9999666566636657,59.98,0.30392957769960494
4ee8542bbedeb1c6d01e48c66986af49,bed_bath_table,ff2c1ec09b1bb340e84f0d6b21cc7dbb,bed_bath_table,29.99,29.99,12.79,1,0,0.9999666566636657,59.98,0.21323419082709524
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,5f42d57952b7815098979a5c4fa6f82a,health_beauty,110.32,110.32,8.03,1,0,0.9999909355426437,220.64,0.03639396123114018
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,80c8ded77011b1d2c8e3bdbff65eab23,health_beauty,110.32,110.32,8.03,1,0,0.9999909355426437,220.64,0.03639396123114018
4f0abfbee7569e43b80f9aaa256a9bf8,health_beauty,8d4dac6177fb8134f26fb4c5cc6c0aff,health_beauty,110.32,110.0,4.77,1,1,1.002899973636603,220.32,0.021650228530190038
4f1a7a45b6d43fa7e4958e013923d9e5,musical_instruments,6d7bc0518cc2406af3d486526806d50e,musical_instruments,54.87,37.38,8.65,1,0,1.467858002728659,92.25,0.09376592123662617
4f2c53c9a1a7a00a247b351c1fdbed13,bed_bath_table,ead3077a141a9c800d6a4bb9d0d415b6,bed_bath_table,21.99,21.99,18.23,1,0,0.9999545268518939,43.98,0.4144971692321685
4f4524396824b581a27a7dcebb2938b5,construction_tools_construction,f777c903946dd86fd00cd5b32ec3e907,construction_tools_construction,269.9,561.9,19.82,1,0,0.480333724268154,831.8,0.023827814585459746
